,disclosure_year,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd
3178,2022,02/07/2022,2022-01-31,,AON,AON plc,sale_full,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218557.pdf,False
3179,2022,02/07/2022,2022-01-25,,NUSC,Nuveen ESG,sale_full,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218557.pdf,False
3180,2022,02/07/2022,2022-01-25,,IWM,iShares Trust - iShares Russell 2000 ETF,purchase,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218557.pdf,False
3181,2022,02/07/2022,2022-01-25,,BIAWX,Brown Advisory Sustainable Growth Fund,purchase,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218557.pdf,False
3182,2022,02/07/2022,2021-12-09,,CHTR,Charter Communications Inc,sale_full,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218558.pdf,False
3183,2022,02/07/2022,2021-12-14,,AON,AON plc,sale_full,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218558.pdf,False
3184,2021,01/18/2021,2020-12-08,,--,Clay Cnty MO Public 3%,sale_full,"$100,001 - $250,000",Hon. Vern Buchanan,FL16,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018041.pdf,True
3185,2021,01/18/2021,2020-12-11,,--,New York City NY Tra 5%,purchase,"$50,001 - $100,000",Hon. Vern Buchanan,FL16,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018041.pdf,False
3186,2020,05/04/2020,2020-04-15,,AMZN,"Amazon.com, Inc.",purchase,"$15,001 - $50,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3187,2020,05/04/2020,2020-04-15,,AMZN,"Amazon.com, Inc.",purchase,"$15,001 - $50,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3188,2020,05/04/2020,2020-04-22,self,--,American Capital Income,purchase,"$1,001 - $15,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3189,2020,05/04/2020,2020-04-06,self,AEP,"American Electric Power Company, Inc.",purchase,"$15,001 - $50,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3190,2020,05/04/2020,2020-04-22,self,--,American Fundamental Investors,purchase,"$1,001 - $15,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3191,2020,05/04/2020,2020-04-22,self,--,American Growth Fund,purchase,"$1,001 - $15,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3192,2020,05/04/2020,2020-04-22,self,--,American New Perspective Cl A,purchase,"$1,001 - $15,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3193,2020,05/04/2020,2020-04-22,self,--,American Tax-Exempt bond Fd,purchase,"$1,001 - $15,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3194,2020,05/04/2020,2020-04-15,,AAPL,Apple Inc.,purchase,"$15,001 - $50,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3195,2020,05/04/2020,2020-04-15,,AAPL,Apple Inc.,purchase,"$50,001 - $100,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3196,2020,05/04/2020,2020-04-24,,--,BOFA FIN LLC 0% 1Y: LKD TO S&P 500 INdEX dUE 04/24/2020 CPN 0.000% dUE 04/24/20,sale_full,"$50,001 - $100,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,True
3197,2020,05/04/2020,2020-04-24,,--,BOFA FIN LLC 0% 1Y: LKD TO S&P 500 INdEX dUE 04/24/2020 CPN 0.000% dUE 04/24/20,sale_full,"$15,001 - $50,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,True
3198,2020,05/04/2020,2020-04-22,self,CVX,Chevron Corporation,purchase,"$15,001 - $50,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3199,2020,05/04/2020,2020-04-13,self,DRI,"Darden Restaurants, Inc.",purchase,"$15,001 - $50,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3200,2020,05/04/2020,2020-04-22,self,DUK,Duke Energy Corporation,purchase,"$15,001 - $50,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3201,2020,05/04/2020,2020-04-22,self,EMR,Emerson Electric Company,purchase,"$15,001 - $50,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3202,2020,05/04/2020,2020-04-22,self,--,Franklin Rising Dividend Cl A,purchase,"$1,001 - $15,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3203,2020,05/04/2020,2020-04-22,self,DGRO,iShares Core Dividend Growth ETF,purchase,"$15,001 - $50,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3204,2020,05/04/2020,2020-04-06,self,DGRO,iShares Core Dividend Growth ETF,purchase,"$15,001 - $50,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3205,2020,05/04/2020,2020-04-06,self,DGRO,iShares Core Dividend Growth ETF,purchase,"$1,001 - $15,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3206,2020,05/04/2020,2020-04-06,self,DGRO,iShares Core Dividend Growth ETF,purchase,"$1,001 - $15,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3207,2020,05/04/2020,2020-04-15,,--,JPMORGAN CHASE & Co FIXED/FLOAT JR SBRDNTD CALLABLE PERPETUAL MAT CPN 88.875% DUE 12/29/49,purchase,"$50,001 - $100,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3208,2020,05/04/2020,2020-04-15,,--,JPMORGAN CHASE & Co JR SUBORDINATED FIX/FLT CALLABLE PERP MAT SER CC CPN 4.625% DUE 12/31/49,purchase,"$50,001 - $100,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3209,2020,05/04/2020,2020-04-15,,--,JPMORGAN CHASE & Co JR SUBORDINATED FIX/FLT CALLABLE PERP MAT SER CC CPN 4.625% DUE 12/31/49,purchase,"$50,001 - $100,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3210,2020,05/04/2020,2020-04-22,self,MPC,Marathon Petroleum Corporation,purchase,"$15,001 - $50,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3211,2020,05/04/2020,2020-04-06,self,SO,Southern Company,purchase,"$15,001 - $50,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3212,2020,05/04/2020,2020-04-23,self,--,UIT INVESCO UNIT TRS CENT EQUITY TR DIVERSFEd SER 2016-,sale_full,"$100,001 - $250,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3213,2020,05/04/2020,2020-04-15,,VIG,Vanguard div Appreciation ETF,purchase,"$50,001 - $100,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3214,2020,05/04/2020,2020-04-15,,VIG,Vanguard div Appreciation ETF,purchase,"$50,001 - $100,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3215,2020,05/04/2020,2020-04-15,,VIG,Vanguard div Appreciation ETF,purchase,"$15,001 - $50,000",Hon. K. Michael Conaway,TX11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016520.pdf,False
3216,2020,05/04/2020,2020-04-21,,--,CALIFoRNIA ST GO VAR PURP REF BDS 4.000% 03/01/37 B/E DTD,purchase,"$1,001 - $15,000",Hon. John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016532.pdf,False
3217,2020,05/04/2020,2020-04-30,,--,HENDERSON COUNTY NC LTD OBLIG BDS 2020 4.000% 06/01/34 B/E DTD,purchase,"$1,001 - $15,000",Hon. John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016532.pdf,False
3218,2020,05/04/2020,2020-04-14,,--,JACKSON MICH LTD TAX GO CAP IMPT BDS 2018 5.000% 06/01/31 B/E DTD,purchase,"$1,001 - $15,000",Hon. John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016532.pdf,False
3219,2020,05/04/2020,2020-04-23,,--,MEDINA OH lTD TAX REF BDS 2013A 3.000% 12/01/26 B/E DTD,purchase,"$1,001 - $15,000",Hon. John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016532.pdf,False
3220,2020,05/04/2020,2020-04-16,,--,MILLERSBURg PA AREA SCH DIST GO BDS 2020 5.000% 10/01/23 B/E DTD,purchase,"$1,001 - $15,000",Hon. John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016532.pdf,False
3221,2020,05/04/2020,2020-04-17,,--,SANTA CRUZ CNTY ARIZ UNI SCH DIST No 35 IMPT BDS PRoJ oF 2019 2020 A 5.000% 07/01/22 B/E DTD,purchase,"$1,001 - $15,000",Hon. John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016532.pdf,False
3222,2020,05/04/2020,2020-04-20,,--,SARATOgA SPRINGS UTAH WTR REV REF BDS 2014 3.000% 12/01/24 B/E DTD,purchase,"$1,001 - $15,000",Hon. John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016532.pdf,False
3223,2020,05/04/2020,2020-04-22,,--,WAUKESHA WIS NT ANTIC NTS 2020C 3.00% 07/01/21 B/E DTD,purchase,"$1,001 - $15,000",Hon. John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016532.pdf,False
3224,2020,05/04/2020,2020-04-16,joint,T,AT&T Inc.,purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016533.pdf,False
3225,2020,05/04/2020,2020-04-23,joint,T,AT&T Inc.,purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016533.pdf,False
3226,2020,05/04/2020,2020-04-13,joint,CVI,CVR Energy Inc.,purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016533.pdf,False
3227,2020,05/04/2020,2020-04-13,joint,GSK,GlaxosmithKline PlC,purchase,"$15,001 - $50,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016533.pdf,False
3228,2020,05/04/2020,2020-04-15,joint,OLP,"One Liberty Properties, Inc.",purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016533.pdf,False
3229,2020,05/04/2020,2020-04-09,joint,OLP,"One Liberty Properties, Inc.",purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016533.pdf,False
3230,2020,05/04/2020,2020-04-02,joint,PPL,PPl Corporation,purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016533.pdf,False
3231,2020,05/04/2020,2020-04-22,--,PSNL,"Personalis, Inc.",sale_full,"$1,001 - $15,000",Hon. Brian Mast,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016535.pdf,False
3232,2020,07/01/2020,2020-06-16,--,--,COLO-NESCO CMNTY SCHDIST IOWA GO BDS 2020 3.000% 06/01/31,purchase,"$1,001 - $15,000",Hon. John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016872.pdf,False
3233,2020,07/01/2020,2020-06-22,--,--,MISSISSIPPI ST GO BDS 2019 B 4.000% 10/01/36,purchase,"$1,001 - $15,000",Hon. John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016872.pdf,False
3234,2020,07/01/2020,2020-06-23,--,--,ONSLOW CNTY N C lTD OBLIG lTD OBLIG BDS 2016 4.000% 10/01/35,purchase,"$1,001 - $15,000",Hon. John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016872.pdf,False
3235,2020,07/01/2020,2020-06-15,--,--,TEXAS WATER DEV BRD ST REVOLVING FD REV BDS 2020 4.000% 08/01/34,purchase,"$1,001 - $15,000",Hon. John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016872.pdf,False
3236,2020,07/01/2020,2020-06-24,joint,CATM,Cardtronics plc,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016854.pdf,False
3237,2020,07/01/2020,2020-06-23,joint,ESI,Element Solutions Inc.,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016854.pdf,False
3238,2020,07/01/2020,2020-06-23,joint,LTHM,Livent Corporation,sale_full,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016854.pdf,False
3239,2020,07/01/2020,2020-06-26,joint,THR,"Thermon Group Holdings, Inc.",purchase,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016854.pdf,False
3240,2020,07/01/2020,2020-06-23,joint,WCC,"WESCO International, Inc.",purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016854.pdf,False
3241,2020,07/01/2020,2020-06-24,joint,WK,Workiva Inc. Class A,purchase,"$100,001 - $250,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016854.pdf,False
3242,2020,07/01/2020,2020-06-03,,BDN,Brandywine Realty Trust,sale_full,"$1,001 - $15,000",Hon. Peter Welch,VT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016870.pdf,False
3243,2020,07/01/2020,2020-05-29,--,APD,"Air Products and Chemicals, Inc.",purchase,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,False
3244,2020,07/01/2020,2020-05-29,--,AMGN,Amgen Inc.,sale_partial,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,False
3245,2020,07/01/2020,2020-05-29,--,C,"Citigroup, Inc.",purchase,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,False
3246,2020,07/01/2020,2020-05-14,--,EOG,"EOG Resources, Inc.",sale_full,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,False
3247,2020,07/01/2020,2020-05-18,--,XOM,Exxon Mobil Corporation,sale_partial,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,False
3248,2020,07/01/2020,2020-05-05,--,XOM,Exxon Mobil Corporation,sale_partial,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,False
3249,2020,07/01/2020,2020-05-05,--,JPM,JP Morgan Chase & Co.,sale_partial,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,False
3250,2020,07/01/2020,2020-05-05,--,LOW,"Lowe's Companies, Inc.",sale_partial,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,False
3251,2020,07/01/2020,2020-05-29,--,PFE,"Pfizer, Inc.",sale_partial,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,False
3252,2020,07/01/2020,2020-05-26,--,TMUS,"T-Mobile US, Inc.",purchase,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,False
3253,2020,07/01/2020,2020-05-26,--,VZ,Verizon Communications Inc.,sale_partial,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,False
3254,2020,07/01/2020,2020-05-05,--,DIS,Walt Disney Company,sale_partial,"$1,001 - $15,000",Hon. John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,False
3255,2021,08/05/2021,2021-07-09,self,AAPL,Apple Inc,sale_full,"$15,001 - $50,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3256,2021,08/05/2021,2021-07-02,self,CCL,Carnival Corporation,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3257,2021,08/05/2021,2021-07-02,self,CHWY,Chewy Inc Class A,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3258,2021,08/05/2021,2021-07-09,self,CHWY,Chewy Inc Class A,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3259,2021,08/05/2021,2021-07-02,self,COIN,Coinbase Global Inc - Class A,purchase,"$15,001 - $50,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3260,2021,08/05/2021,2021-07-06,joint,COIN,Coinbase Global Inc - Class A,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3261,2021,08/05/2021,2021-07-23,self,COIN,Coinbase Global Inc - Class A,purchase,"$15,001 - $50,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3262,2021,08/05/2021,2021-07-13,self,COST,Costco Wholesale Corporation,purchase,"$15,001 - $50,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3263,2021,08/05/2021,2021-07-19,self,FORD,Ford Motor Company,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3264,2021,08/05/2021,2021-07-15,self,LMND,Lemonade Inc,purchase,"$15,001 - $50,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3265,2021,08/05/2021,2021-07-19,self,NFLX,Netflix Inc,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3266,2021,08/05/2021,2021-07-09,self,NKE,Nike Inc,sale_full,"$15,001 - $50,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3267,2021,08/05/2021,2021-07-02,self,NVCR,NovoCure Limited - Ordinary Shares,purchase,"$15,001 - $50,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3268,2021,08/05/2021,2021-07-02,self,CRM,Salesforce Inc,purchase,"$15,001 - $50,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3269,2021,08/05/2021,2021-07-28,self,SBUX,Starbucks Corporation,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3270,2021,08/05/2021,2021-07-16,self,SBUX,Starbucks Corporation,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3271,2021,08/05/2021,2021-07-19,self,TSLA,Tesla Inc,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3272,2021,08/05/2021,2021-07-06,self,TSLA,Tesla Inc,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3273,2021,08/05/2021,2021-07-02,self,TSLA,Tesla Inc,sale_full,"$50,001 - $100,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3274,2021,08/05/2021,2021-07-06,self,TSLA,Tesla Inc,purchase,"$50,001 - $100,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3275,2021,08/05/2021,2021-07-16,joint,TRUP,Trupanion Inc,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3276,2021,08/05/2021,2021-06-29,self,W,Wayfair Inc - Class A,purchase,"$15,001 - $50,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False
3277,2021,08/05/2021,2021-07-20,,CISIX,Calvert US Large Cap Core Responsible Index Fund,purchase,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218220.pdf,False
3278,2021,08/05/2021,2021-07-20,,--,iShares Trust - Unknown Sector,purchase,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218220.pdf,False
3279,2021,11/28/2021,2021-11-26,,ABBV,AbbVie Inc,purchase,"$1,001 - $15,000",Hon. Bob Gibbs,OH07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019893.pdf,False
3280,2021,11/28/2021,2021-11-26,,TT,AT&T Inc,purchase,"$1,001 - $15,000",Hon. Bob Gibbs,OH07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019893.pdf,False
3281,2021,11/28/2021,2021-11-26,,MRK,Merck & Company Inc Common Stock,purchase,"$1,001 - $15,000",Hon. Bob Gibbs,OH07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019893.pdf,False
